cik_str,symbol,name,cik
719955,WSM,WILLIAMS SONOMA INC,719955
759944,CFG,CITIZENS FINANCIAL GROUP INC/RI,759944
1113169,TROW,PRICE T ROWE GROUP INC,1113169
1094032,QDMI,QDM International Inc.,1094032
1027664,ESLT,ELBIT SYSTEMS LTD,1027664
798941,FCNCA,FIRST CITIZENS BANCSHARES INC /DE/,798941
898293,JBL,JABIL INC,898293
1126113,TELNY,TELENOR ASA,1126113
29905,DOV,DOVER Corp,29905
1819994,RKLB,Rocket Lab Corp,1819994
48898,HUBB,HUBBELL INC,48898
1506293,PINS,"PINTEREST, INC.",1506293
29534,DG,DOLLAR GENERAL CORP,29534
1090012,DVN,DEVON ENERGY CORP/DE,1090012
940944,DRI,DARDEN RESTAURANTS INC,940944
1604821,NTRA,"Natera, Inc.",1604821
906163,NVR,NVR INC,906163
1439124,EBR,BRAZILIAN ELECTRIC POWER CO,1439124
1880661,TPG,TPG Inc.,1880661
1015922,CHKP,CHECK POINT SOFTWARE TECHNOLOGIES LTD,1015922
1145197,PODD,INSULET CORP,1145197
1163653,NMR,NOMURA HOLDINGS INC,1163653
811156,CMS,CMS ENERGY CORP,811156
718940,BCE,BCE INC,718940
1989183,DSFIY,DSM-Firmenich AG/ADR,1989183
1378789,AER,AerCap Holdings N.V.,1378789
1811074,TPL,Texas Pacific Land Corp,1811074
866374,FLEX,FLEX LTD.,866374
818686,TEVA,TEVA PHARMACEUTICAL INDUSTRIES LTD,818686
1446437,YAHOY,Yahoo! Japan Corp,1446437
2041610,PSKY,Paramount Skydance Corp,2041610
1402436,SSNC,SS&C Technologies Holdings Inc,1402436
1642896,IOT,Samsara Inc.,1642896
1116132,TPR,"TAPESTRY, INC.",1116132
45012,HAL,HALLIBURTON CO,45012
1402057,CDW,CDW Corp,1402057
827052,EIX,EDISON INTERNATIONAL,827052
1397187,LULU,lululemon athletica inc.,1397187
1001290,BAP,CREDICORP LTD,1001290
1415404,SATS,EchoStar CORP,1415404
1022079,DGX,QUEST DIAGNOSTICS INC,1022079
1034054,SBAC,SBA COMMUNICATIONS CORP,1034054
2013003,PMDIY,Pro Medicus Ltd./ADR,2013003
1158967,NJDCY,NIDEC CORP,1158967
1883685,DKNG,DraftKings Inc.,1883685
313927,CHD,CHURCH & DWIGHT CO INC /DE/,313927
1123360,GPN,GLOBAL PAYMENTS INC,1123360
1175454,CPAY,"CORPAY, INC.",1175454
1136869,ZBH,"ZIMMER BIOMET HOLDINGS, INC.",1136869
726958,CASY,CASEYS GENERAL STORES INC,726958
1824920,IONQ,"IonQ, Inc.",1824920
91576,KEY,KEYCORP /NEW/,91576
60086,L,LOEWS CORP,60086
1618732,NTNX,"Nutanix, Inc.",1618732
1802768,RPRX,Royalty Pharma plc,1802768
1709048,GFS,GLOBALFOUNDRIES Inc.,1709048
936395,CIEN,CIENA CORP,936395
1097864,ON,ON SEMICONDUCTOR CORP,1097864
1111711,NI,NISOURCE INC.,1111711
875045,BIIB,BIOGEN INC.,875045
100493,TSN,"TYSON FOODS, INC.",100493
26324,CW,CURTISS WRIGHT CORP,26324
1810997,XPEV,XPENG INC.,1810997
1046102,RBA,RB GLOBAL INC.,1046102
1061574,GIB,CGI INC,1061574
749251,IT,GARTNER INC,749251
1089063,DKS,"DICK'S SPORTING GOODS, INC.",1089063
1617640,ZG,"ZILLOW GROUP, INC.",1617640
1039610,EDPFY,EDP ENERGIAS DE PORTUGAL SA,1039610
1066119,VIV,TELEFONICA BRASIL S.A.,1066119
1837429,BNT,Brookfield Wealth Solutions Ltd.,1837429
1609711,GDDY,GoDaddy Inc.,1609711
1528396,GWRE,"Guidewire Software, Inc.",1528396
75677,PKG,PACKAGING CORP OF AMERICA,75677
40987,GPC,GENUINE PARTS CO,40987
733099,RCI,ROGERS COMMUNICATIONS INC,733099
935703,DLTR,"DOLLAR TREE, INC.",935703
1988894,AS,"Amer Sports, Inc.",1988894
1142231,HKHHY,HEINEKEN HOLDING N V,1142231
97210,TER,"TERADYNE, INC",97210
1444406,EC,ECOPETROL S.A.,1444406
1022671,STLD,STEEL DYNAMICS INC,1022671
1748790,AMCR,Amcor plc,1748790
1001807,TLK,PERUSAHAAN PERSEROAN PERSERO PT TELEKOMUNIKASI INDONESIA TBK,1001807
1037038,RL,RALPH LAUREN CORP,1037038
1521332,APTV,Aptiv PLC,1521332
864749,TRMB,TRIMBLE INC.,864749
858446,IHG,INTERCONTINENTAL HOTELS GROUP PLC /NEW/,858446
1048695,FFIV,"F5, INC.",1048695
1874178,RIVN,"Rivian Automotive, Inc. / DE",1874178
1190723,TS,TENARIS SA,1190723
1082554,UTHR,UNITED THERAPEUTICS Corp,1082554
920522,ESS,"ESSEX PROPERTY TRUST, INC.",920522
1126328,PFG,PRINCIPAL FINANCIAL GROUP INC,1126328
1736541,NIO,NIO Inc.,1736541
1069202,LII,LENNOX INTERNATIONAL INC,1069202
1564708,NWSA,NEWS CORP,1564708
1434265,GMAB,GENMAB A/S,1434265
858470,CTRA,Coterra Energy Inc.,858470
106535,WY,WEYERHAEUSER CO,106535
77360,PNR,PENTAIR plc,77360
63754,MKC,MCCORMICK & CO INC,63754
35527,FITBI,FIFTH THIRD BANCORP,35527
1687229,INVH,Invitation Homes Inc.,1687229
1889539,CRBG,"Corebridge Financial, Inc.",1889539
52988,J,JACOBS SOLUTIONS INC.,52988
91440,SNA,Snap-on Inc,91440
849399,GEN,Gen Digital Inc.,849399
1780312,ASTS,"AST SpaceMobile, Inc.",1780312
910631,KOF,COCA COLA FEMSA SAB DE CV,910631
1000697,WAT,WATERS CORP /DE/,1000697
882602,OMVKY,OMV AKTIENGESELLSCHAFT /FI,882602
105770,WST,WEST PHARMACEUTICAL SERVICES INC,105770
1206264,SGI,SOMNIGROUP INTERNATIONAL INC.,1206264
1665918,USFD,US Foods Holding Corp.,1665918
1319161,WMG,Warner Music Group Corp.,1319161
1071739,CNC,CENTENE CORP,1071739
1711269,EVRG,"Evergy, Inc.",1711269
1170858,SBS,COMPANHIA DE SANEAMENTO BASICO DO ESTADO DE SAO PAULO-SABESP,1170858
1664703,BE,Bloom Energy Corp,1664703
1533232,BEP,Brookfield Renewable Partners L.P.,1533232
92380,LUV,SOUTHWEST AIRLINES CO,92380
868857,ACM,AECOM,868857
1849056,OKLO,Oklo Inc.,1849056
352541,LNT,ALLIANT ENERGY CORP,352541
1622536,TLN,Talen Energy Corp,1622536
1780232,GFL,GFL Environmental Inc.,1780232
887225,KEP,KOREA ELECTRIC POWER CORP,887225
820318,COHR,COHERENT CORP.,820318
1033767,UMC,UNITED MICROELECTRONICS CORP,1033767
1810806,U,Unity Software Inc.,1810806
1590364,FTAI,FTAI Aviation Ltd.,1590364
1552033,TRU,TransUnion,1552033
746515,EXPD,EXPEDITORS INTERNATIONAL OF WASHINGTON INC,746515
1486957,BWXT,"BWX Technologies, Inc.",1486957
912595,MAA,MID AMERICA APARTMENT COMMUNITIES INC.,912595
1766502,CHWY,"Chewy, Inc.",1766502
1659166,FTV,Fortive Corp,1659166
1660134,OKTA,"Okta, Inc.",1660134
15615,MTZ,MASTEC INC,15615
1261333,DOCU,"DOCUSIGN, INC.",1261333
1996862,BG,Bunge Global SA,1996862
1943896,RBRK,"Rubrik, Inc.",1943896
1681459,FTI,TechnipFMC plc,1681459
879169,INCY,INCYTE CORP,879169
922621,ERIE,ERIE INDEMNITY CO,922621
771992,PAAS,PAN AMERICAN SILVER CORP,771992
70318,THC,TENET HEALTHCARE CORP,70318
1618673,PFGC,Performance Food Group Co,1618673
886986,TECK,TECK RESOURCES LTD,886986
1985487,KSPI,Joint Stock Co Kaspi.kz,1985487
912593,SUI,SUN COMMUNITIES INC,912593
1331875,FNF,"Fidelity National Financial, Inc.",1331875
1579298,BURL,"Burlington Stores, Inc.",1579298
1751788,DOW,DOW INC.,1751788
105016,WSO,WATSCO INC,105016
2019040,NPXYY,Nippon Sanso Holdings Corporation/ADR,2019040
1673358,YUMC,"Yum China Holdings, Inc.",1673358
845982,SNN,SMITH & NEPHEW PLC,845982
1447669,TWLO,TWILIO INC,1447669
1032975,LOGI,LOGITECH INTERNATIONAL S.A.,1032975
764478,BBY,BEST BUY CO INC,764478
1489393,LYB,LyondellBasell Industries N.V.,1489393
1031308,BSY,BENTLEY SYSTEMS INC,1031308
1333986,EQH,"Equitable Holdings, Inc.",1333986
51253,IFF,INTERNATIONAL FLAVORS & FRAGRANCES INC,51253
877212,ZBRA,ZEBRA TECHNOLOGIES CORP,877212
1043277,CHRW,"C. H. ROBINSON WORLDWIDE, INC.",1043277
1720635,NVT,nVent Electric plc,1720635
1957132,SN,"SharkNinja, Inc.",1957132
1161125,BCH,BANK OF CHILE,1161125
1368622,AVAV,AeroVironment Inc,1368622
2068440,LPGCY,Laopu Gold Co. Ltd./ADR,2068440
29989,OMC,OMNICOM GROUP INC.,29989
1406234,BIP,Brookfield Infrastructure Partners L.P.,1406234
910521,DECK,DECKERS OUTDOOR CORP,910521
1973266,TKO,"TKO Group Holdings, Inc.",1973266
1333141,FMS,Fresenius Medical Care AG,1333141
1562088,DUOL,"Duolingo, Inc.",1562088
21076,CLX,CLOROX CO /DE/,21076
1579241,ALLE,Allegion plc,1579241
110621,RPM,RPM INTERNATIONAL INC/DE/,110621
1166003,XPO,"XPO, Inc.",1166003
859737,HOLX,HOLOGIC INC,859737
889132,PKX,POSCO HOLDINGS INC.,889132
1069258,KTOS,"KRATOS DEFENSE & SECURITY SOLUTIONS, INC.",1069258
1773383,DT,"Dynatrace, Inc.",1773383
1423902,WES,"Western Midstream Partners, LP",1423902
108312,WWD,"Woodward, Inc.",108312
1286681,DPZ,DOMINOS PIZZA INC,1286681
1428439,ROKU,"ROKU, INC",1428439
1849253,RYAN,"RYAN SPECIALTY HOLDINGS, INC.",1849253
1829311,BMNR,"BITMINE IMMERSION TECHNOLOGIES, INC.",1829311
1069157,EWBC,EAST WEST BANCORP INC,1069157
879101,KIM,KIMCO REALTY CORP,879101
1341766,CELH,"Celsius Holdings, Inc.",1341766
62996,MAS,MASCO CORP /DE/,62996
1324404,CF,"CF Industries Holdings, Inc.",1324404
861884,RS,"RELIANCE, INC.",861884
1178819,AGI,ALAMOS GOLD INC,1178819
2003292,KLAR,Klarna Group plc,2003292
1302215,HLI,"HOULIHAN LOKEY, INC.",1302215
1095073,EG,"EVEREST GROUP, LTD.",1095073
310522,FNMA,FEDERAL NATIONAL MORTGAGE ASSOCIATION FANNIE MAE,310522
74208,UDR,"UDR, Inc.",74208
1287750,ARCC,ARES CAPITAL CORP,1287750
1025378,WPC,W. P. Carey Inc.,1025378
1035443,ARE,"ALEXANDRIA REAL ESTATE EQUITIES, INC.",1035443
790051,CSL,CARLISLE COMPANIES INC,790051
1677250,ZTO,ZTO Express (Cayman) Inc.,1677250
1796209,APG,APi Group Corp,1796209
1858985,ONON,On Holding AG,1858985
1037976,JLL,JONES LANG LASALLE INC,1037976
1564408,SNAP,Snap Inc,1564408
1599298,SMMT,Summit Therapeutics Inc.,1599298
1127248,EMA,EMERA INC,1127248
217346,TXT,TEXTRON INC,217346
1101302,ENTG,ENTEGRIS INC,1101302
1294591,RKUNY,"Rakuten Group, Inc.",1294591
1110803,ILMN,"ILLUMINA, INC.",1110803
1719117,ARNNY,ASR Nederland N.V./ADR,1719117
1516513,DOCS,"Doximity, Inc.",1516513
1668397,MEDP,"Medpace Holdings, Inc.",1668397
42888,GGG,GRACO INC,42888
914475,NBIX,NEUROCRINE BIOSCIENCES INC,914475
933136,COOP,Mr. Cooper Group Inc.,933136
1838413,YMM,Full Truck Alliance Co. Ltd.,1838413
2058897,CIB,Grupo Cibest S.A.,2058897
216228,ITT,ITT INC.,216228
1468174,H,Hyatt Hotels Corp,1468174
96223,JEF,Jefferies Financial Group Inc.,96223
1562401,AMH,American Homes 4 Rent,1562401
1819848,JOBY,"Joby Aviation, Inc.",1819848
1567094,CNH,CNH Industrial N.V.,1567094
1330568,SLV,iShares Silver Trust,1330568
1477049,PHYS,Sprott Physical Gold Trust,1477049
48465,HRL,HORMEL FOODS CORP /DE/,48465
1717115,TEM,"Tempus AI, Inc.",1717115
9389,BALL,BALL Corp,9389
1047716,LTM,LATAM AIRLINES GROUP S.A.,1047716
711404,COO,"COOPER COMPANIES, INC.",711404
1043219,NLY,ANNALY CAPITAL MANAGEMENT INC,1043219
1773751,HIMS,"Hims & Hers Health, Inc.",1773751
1037540,BXP,"BXP, Inc.",1037540
794170,TOL,"Toll Brothers, Inc.",794170
1575965,GLPI,"Gaming & Leisure Properties, Inc.",1575965
749098,MGA,MAGNA INTERNATIONAL INC,749098
1316835,BLDR,"Builders FirstSource, Inc.",1316835
765880,DOC,"HEALTHPEAK PROPERTIES, INC.",765880
910606,REG,REGENCY CENTERS CORP,910606
1076378,CX,CEMEX SAB DE CV,1076378
1360901,EVR,Evercore Inc.,1360901
1264136,WF,WOORI FINANCIAL GROUP INC.,1264136
85535,RGLD,ROYAL GOLD INC,85535
728535,JBHT,HUNT J B TRANSPORT SERVICES INC,728535
1408710,FN,Fabrinet,1408710
1174922,WYNN,WYNN RESORTS LTD,1174922
59527,LECO,LINCOLN ELECTRIC HOLDINGS INC,59527
2074176,VNOM,"Viper Energy, Inc.",2074176
1859392,GLXY,Galaxy Digital Inc.,1859392
1901440,ULS,UL Solutions Inc.,1901440
72331,NDSN,NORDSON CORP,72331
14693,BF-A,BROWN FORMAN CORP,14693
1060955,ICLR,ICON PLC,1060955
785161,EHC,Encompass Health Corp,785161
1236275,QXO,"QXO, Inc.",1236275
888491,OHI,OMEGA HEALTHCARE INVESTORS INC,888491
1056696,MANH,MANHATTAN ASSOCIATES INC,1056696
898174,RGA,REINSURANCE GROUP OF AMERICA INC,898174
769218,AEG,AEGON LTD.,769218
822818,CLH,CLEAN HARBORS INC,822818
8818,AVY,Avery Dennison Corp,8818
1878848,IREN,IREN Ltd,1878848
1027552,BSAC,BANCO SANTANDER CHILE,1027552
1469059,CKHGF,Capitec Bank Holdings Ltd / ADR,1469059
21175,CNA,CNA FINANCIAL CORP,21175
2030781,SAIL,"SailPoint, Inc.",2030781
930157,RTO,RENTOKIL INITIAL PLC /FI,930157
1964738,SOLV,Solventum Corp,1964738
1531152,BJ,"BJ's Wholesale Club Holdings, Inc.",1531152
1347557,PAC,Pacific Airport Group,1347557
1131383,STN,STANTEC INC,1131383
1590955,PAYC,"Paycom Software, Inc.",1590955
1792044,VTRS,Viatris Inc,1792044
40729,ALLY,Ally Financial Inc.,40729
1483994,HTHT,H World Group Ltd,1483994
1090425,LAMR,LAMAR ADVERTISING CO/NEW,1090425
832101,IEX,IDEX CORP /DE/,832101
1443646,BAH,Booz Allen Hamilton Holding Corp,1443646
1326380,GME,GameStop Corp.,1326380
1070423,PAA,PLAINS ALL AMERICAN PIPELINE LP,1070423
1070750,HST,"HOST HOTELS & RESORTS, INC.",1070750
1324948,RBC,RBC Bearings INC,1324948
38777,BEN,FRANKLIN RESOURCES INC,38777
1177394,SNX,TD SYNNEX CORP,1177394
909037,SQM,CHEMICAL & MINING CO OF CHILE INC,909037
904851,YPF,YPF SOCIEDAD ANONIMA,904851
1801368,MP,MP Materials Corp. / DE,1801368
895417,ELS,EQUITY LIFESTYLE PROPERTIES INC,895417
1042046,AFG,AMERICAN FINANCIAL GROUP INC,1042046
215466,CDE,"Coeur Mining, Inc.",215466
17843,CRS,CARPENTER TECHNOLOGY CORP,17843
1601992,SOTGY,Sunny Optical Technology (Group) Co Limited/ADR,1601992
5513,UNM,Unum Group,5513
909327,SUZ,Suzano S.A.,909327
1370946,OC,Owens Corning,1370946
913144,RNR,RENAISSANCERE HOLDINGS LTD,913144
720672,SF,STIFEL FINANCIAL CORP,720672
89089,SCI,SERVICE CORP INTERNATIONAL,89089
1833756,DRS,"Leonardo DRS, Inc.",1833756
1135951,RDY,DR REDDYS LABORATORIES LTD,1135951
320335,GL,GLOBE LIFE INC.,320335
1612042,ASND,Ascendis Pharma A/S,1612042
945841,POOL,POOL CORP,945841
1481045,DSEEY,Daiwa Securities Group Inc.,1481045
1852131,NXT,Nextracker Inc.,1852131
352915,UHS,UNIVERSAL HEALTH SERVICES INC,352915
91419,SJM,J M SMUCKER Co,91419
1910139,MBLY,Mobileye Global Inc.,1910139
36966,FHN,FIRST HORIZON CORP,36966
10456,BAX,BAXTER INTERNATIONAL INC,10456
1842022,DTM,"DT Midstream, Inc.",1842022
1019849,PAG,"PENSKE AUTOMOTIVE GROUP, INC.",1019849
1023514,HMY,HARMONY GOLD MINING CO LTD,1023514
1723690,BILI,Bilibili Inc.,1723690
906345,CPT,CAMDEN PROPERTY TRUST,906345
1289460,TXRH,"Texas Roadhouse, Inc.",1289460
1633978,LITE,Lumentum Holdings Inc.,1633978
1513761,NCLH,Norwegian Cruise Line Holdings Ltd.,1513761
1611052,PCOR,"PROCORE TECHNOLOGIES, INC.",1611052
1219601,CCK,"CROWN HOLDINGS, INC.",1219601
917273,RMBS,RAMBUS INC,917273
93556,SWK,"STANLEY BLACK & DECKER, INC.",93556
89439,MLI,MUELLER INDUSTRIES INC,89439
1262823,WLK,WESTLAKE CORP,1262823
1633931,BLD,TopBuild Corp,1633931
779152,JKHY,JACK HENRY & ASSOCIATES INC,779152
1285785,MOS,MOSAIC CO,1285785
1801729,NCLTY,"Nitori Holdings Co., Ltd.",1801729
1013237,FDS,FACTSET RESEARCH SYSTEMS INC,1013237
1658566,PR,Permian Resources Corp,1658566
1501585,HII,"HUNTINGTON INGALLS INDUSTRIES, INC.",1501585
1604028,WMS,"ADVANCED DRAINAGE SYSTEMS, INC.",1604028
1086222,AKAM,AKAMAI TECHNOLOGIES INC,1086222
1018963,ATI,ATI INC,1018963
939767,EXEL,"EXELIXIS, INC.",939767
1355444,ERJ,EMBRAER S.A.,1355444
1049724,DLAKY,DEUTSCHE LUFTHANSA A G /FI,1049724
1159152,JHX,James Hardie Industries plc,1159152
1842827,BZ,Kanzhun Ltd,1842827
78128,WTRG,"Essential Utilities, Inc.",78128
1725057,DAY,"Dayforce, Inc.",1725057
1767582,LKNCY,Luckin Coffee Inc.,1767582
1267238,AIZ,"ASSURANT, INC.",1267238
4127,SWKS,"SKYWORKS SOLUTIONS, INC.",4127
46080,HAS,"HASBRO, INC.",46080
1078642,CRRFY,CARREFOUR SA,1078642
16058,CACI,CACI INTERNATIONAL INC /DE/,16058
1575515,SFM,"Sprouts Farmers Market, Inc.",1575515
929008,WCC,WESCO INTERNATIONAL INC,929008
1856525,CNM,"Core & Main, Inc.",1856525
924805,FRHC,Freedom Holding Corp.,924805
350894,SEIC,SEI INVESTMENTS CO,350894
764622,PNW,PINNACLE WEST CAPITAL CORP,764622
1179929,MOH,"MOLINA HEALTHCARE, INC.",1179929
1944013,CR,Crane Co,1944013
1792580,OVV,Ovintiv Inc.,1792580
1845338,MNDY,monday.com Ltd.,1845338
1144215,AYI,ACUITY INC. (DE),1144215
74260,ORI,OLD REPUBLIC INTERNATIONAL CORP,74260
1048477,BMRN,BIOMARIN PHARMACEUTICAL INC,1048477
1423689,AGNC,AGNC Investment Corp.,1423689
1438654,RDEIY,Red Electrica Corporacion SA/ADR,1438654
1433270,AR,ANTERO RESOURCES Corp,1433270
764038,SSB,SouthState Bank Corp,764038
1635088,ROIV,Roivant Sciences Ltd.,1635088
801337,WBS,WEBSTER FINANCIAL CORP,801337
914208,IVZ,Invesco Ltd.,914208
1072397,BZLFY,BUNZL PLC,1072397
1545772,BPYPP,Brookfield Property Partners L.P.,1545772
915913,ALB,ALBEMARLE CORP,915913
874015,IONS,IONIS PHARMACEUTICALS INC,874015
1828108,AUR,"Aurora Innovation, Inc.",1828108
91142,AOS,SMITH A O CORP,91142
1571283,REXR,"Rexford Industrial Realty, Inc.",1571283
1433195,APPF,APPFOLIO INC,1433195
317540,COKE,"Coca-Cola Consolidated, Inc.",317540
1124140,EXAS,EXACT SCIENCES CORP,1124140
1584509,ARMK,Aramark,1584509
1505880,PNDRY,Pandora A/S / ADR,1505880
1616707,W,Wayfair Inc.,1616707
1013857,PEGA,PEGASYSTEMS INC,1013857
1826168,TIMB,TIM S.A.,1826168
1579091,CART,Maplebear Inc.,1579091
1440130,UUGRY,United Utilities Group plc,1440130
789570,MGM,MGM Resorts International,789570
1743881,BBIO,"BridgeBio Pharma, Inc.",1743881
51644,IPG,"INTERPUBLIC GROUP OF COMPANIES, INC.",51644
24545,TAP,MOLSON COORS BEVERAGE CO,24545
1125376,ENSG,"ENSIGN GROUP, INC",1125376
1157601,MDGL,"MADRIGAL PHARMACEUTICALS, INC.",1157601
1289419,MORN,"Morningstar, Inc.",1289419
1682852,MRNA,"Moderna, Inc.",1682852
1541309,CSXXY,carsales.com Limited/ADR,1541309
1915657,DINO,HF Sinclair Corp,1915657
1321732,PEN,Penumbra Inc,1321732
855658,LSCC,LATTICE SEMICONDUCTOR CORP,855658
1212545,WAL,WESTERN ALLIANCE BANCORPORATION,1212545
1646972,ACI,"Albertsons Companies, Inc.",1646972
31791,RVTY,"REVVITY, INC.",31791
4457,UHAL,U-Haul Holding Co /NV/,4457
109563,AIT,APPLIED INDUSTRIAL TECHNOLOGIES INC,109563
1868159,LINE,"Lineage, Inc.",1868159
1739104,ELAN,Elanco Animal Health Inc,1739104
1474735,GNRC,GENERAC HOLDINGS INC.,1474735
1783398,UWMC,UWM Holdings Corp,1783398
1669162,KNSL,"Kinsale Capital Group, Inc.",1669162
28917,DDS,"DILLARD'S, INC.",28917
1123452,ASR,SOUTHEAST AIRPORT GROUP,1123452
1838359,RGTI,"Rigetti Computing, Inc.",1838359
1002638,OTEX,OPEN TEXT CORP,1002638
82811,RRX,REGAL REXNORD CORP,82811
831641,TTEK,TETRA TECH INC,831641
1034670,ALV,AUTOLIV INC,1034670
802481,PPC,PILGRIMS PRIDE CORP,802481
1015820,QGEN,QIAGEN N.V.,1015820
908255,BWA,BORGWARNER INC,908255
1447126,KAIKY,Kawasaki Kisen Kaisha Ltd,1447126
1835830,KVYO,"Klaviyo, Inc.",1835830
2040127,KRMN,Karman Holdings Inc.,2040127
1173382,CAE,CAE INC,1173382
1638826,TTAN,"ServiceTitan, Inc.",1638826
1787425,XP,XP Inc.,1787425
29644,DCI,DONALDSON Co INC,29644
892450,KT,KT CORP,892450
874761,AES,AES CORP,874761
20520,FYBR,"Frontier Communications Parent, Inc.",20520
927066,DVA,DAVITA INC.,927066
71691,NYT,NEW YORK TIMES CO,71691
1003935,NICE,NICE Ltd.,1003935
1759509,LYFT,"Lyft, Inc.",1759509
1623925,AM,Antero Midstream Corp,1623925
1298675,CUBE,CubeSmart,1298675
795403,WTS,WATTS WATER TECHNOLOGIES INC,795403
1707753,ESTC,Elastic N.V.,1707753
1021635,OGE,OGE ENERGY CORP.,1021635
1109345,NVMI,NOVA LTD.,1109345
94845,LEVI,LEVI STRAUSS & CO,94845
16732,CPB,CAMPBELL'S Co,16732
91388,SFD,SMITHFIELD FOODS INC,91388
2029472,PUGBY,Puig Brands S.A./ADR,2029472
1493594,MTSI,"MACOM Technology Solutions Holdings, Inc.",1493594
101382,UMBF,UMB FINANCIAL CORP,101382
1097149,ALGN,ALIGN TECHNOLOGY INC,1097149
1015328,WTFC,WINTRUST FINANCIAL CORP,1015328
88205,SPXC,"SPX Technologies, Inc.",88205
2063196,NTSK,Netskope Inc,2063196
1327068,USO,"United States Oil Fund, LP",1327068
1611983,LBRDA,Liberty Broadband Corp,1611983
1872195,BLSH,Bullish,1872195
1836470,SRAD,Sportradar Group AG,1836470
938323,PSO,PEARSON PLC,938323
49600,EGP,EASTGROUP PROPERTIES INC,49600
1657312,VRNA,Verona Pharma plc,1657312
1405495,IDCC,"InterDigital, Inc.",1405495
892553,GTLS,CHART INDUSTRIES INC,892553
1591698,PCTY,Paylocity Holding Corp,1591698
1636222,WING,Wingstop Inc.,1636222
1062579,DOX,AMDOCS LTD,1062579
1495153,MMYT,MakeMyTrip Ltd,1495153
1475922,PRI,"Primerica, Inc.",1475922
315852,RRC,RANGE RESOURCES CORP,315852
28412,CMA,COMERICA INC,28412
1756607,EQX,Equinox Gold Corp.,1756607
2078416,LLYVA,"Liberty Live Holdings, Inc.",2078416
1637207,PLNT,"Planet Fitness, Inc.",1637207
2025410,SARO,"StandardAero, Inc.",2025410
1088856,CORT,CORCEPT THERAPEUTICS INC,1088856
891103,MTCH,"Match Group, Inc.",891103
1675149,AA,Alcoa Corp,1675149
1592386,VIRT,"Virtu Financial, Inc.",1592386
275880,PSN,PARSONS CORP,275880
1494728,PSLV,Sprott Physical Silver Trust,1494728
896622,ATR,"APTARGROUP, INC.",896622
1841666,APA,APA Corp,1841666
1289688,JCYGY,Jardine Cycle & Carriage Ltd.,1289688
34903,FRT,FEDERAL REALTY INVESTMENT TRUST,34903
1907982,QBTS,D-Wave Quantum Inc.,1907982
1380365,IDKOY,"IDEMITSU KOSAN CO., LTD",1380365
1866581,BROS,Dutch Bros Inc.,1866581
1637810,FSV,FirstService Corp,1637810
707179,ONB,OLD NATIONAL BANCORP /IN/,707179
23217,CAG,CONAGRA BRANDS INC.,23217
1628171,RVMD,"Revolution Medicines, Inc.",1628171
763901,BPOP,"POPULAR, INC.",763901
1352010,EPAM,"EPAM Systems, Inc.",1352010
1169561,CVLT,COMMVAULT SYSTEMS INC,1169561
1438569,GRFS,Grifols SA,1438569
1159036,HALO,"HALOZYME THERAPEUTICS, INC.",1159036
1061894,GIL,Gildan Activewear Inc.,1061894
1177609,FIVE,"FIVE BELOW, INC",1177609
1372920,EDU,New Oriental Education & Technology Group Inc.,1372920
67215,DY,DYCOM INDUSTRIES INC,67215
874238,STRL,"STERLING INFRASTRUCTURE, INC.",874238
2019410,CAI,"Caris Life Sciences, Inc.",2019410
109380,ZION,"ZIONS BANCORPORATION, NATIONAL ASSOCIATION /UT/",109380
70145,NFG,NATIONAL FUEL GAS CO,70145
1581068,BRX,Brixmor Property Group Inc.,1581068
1015650,SKM,SK TELECOM CO LTD,1015650
1604778,QRVO,"Qorvo, Inc.",1604778
7431,AWI,ARMSTRONG WORLD INDUSTRIES INC,7431
2042694,PRMB,Primo Brands Corp,2042694
1529192,VIPS,Vipshop Holdings Ltd,1529192
912958,TIGO,MILLICOM INTERNATIONAL CELLULAR SA,912958
1467623,DBX,"DROPBOX, INC.",1467623
1451809,SITM,SITIME Corp,1451809
842023,TECH,BIO-TECHNE Corp,842023
941221,ICL,ICL Group Ltd.,941221
775158,OSK,OSHKOSH CORP,775158
1023128,LAD,LITHIA MOTORS INC,1023128
1977102,BIRK,Birkenstock Holding plc,1977102
1428336,HQY,"HEALTHEQUITY, INC.",1428336
1049502,MKSI,MKS INC,1049502
1581760,LIF,"Life360, Inc.",1581760
350698,AN,"AUTONATION, INC.",350698
39263,CFR,"CULLEN/FROST BANKERS, INC.",39263
1050140,DSGX,DESCARTES SYSTEMS GROUP INC,1050140
1829667,RGC,Regencell Bioscience Holdings Ltd,1829667
1507079,FND,"Floor & Decor Holdings, Inc.",1507079
1969302,PONY,Pony AI Inc.,1969302
1722482,AVTR,"Avantor, Inc.",1722482
1639300,OLLI,"Ollie's Bargain Outlet Holdings, Inc.",1639300
880266,AGCO,AGCO CORP /DE,880266
2064124,FIGR,"Figure Technology Solutions, Inc.",2064124
1000228,HSIC,HENRY SCHEIN INC,1000228
913353,CIGI,Colliers International Group Inc.,913353
737758,TTC,TORO CO,737758
719413,HL,HECLA MINING CO/DE/,719413
851968,MHK,MOHAWK INDUSTRIES INC,851968
1786909,SBSW,Sibanye Stillwater Ltd,1786909
751364,NNN,"NNN REIT, INC.",751364
22356,CBSH,COMMERCE BANCSHARES INC /MO/,22356
1026214,FMCC,FEDERAL HOME LOAN MORTGAGE CORP,1026214
